SA_POS,SA_SEP,HAS_RC,TEXT,CENT
BEFORE,1,Y,georgius,16
BEFORE,3,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,N,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
AFTER,1,Y,georgius,16
BEFORE,3,N,georgius,16
BEFORE,2,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,3,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
AFTER,3,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
AFTER,2,Y,georgius,16
BEFORE,2,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,Y,georgius,16
AFTER,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,N,georgius,16
BEFORE,1,N,georgius,16
AFTER,1,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,N,georgius,16
BEFORE,1,N,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,1,Y,georgius,16
BEFORE,2,Y,georgius,16
BEFORE,1,N,georgius,16
BEFORE,2,N,georgius,16
AFTER,1,Y,georgius,16
BEFORE,1,Y,georgius,16
AFTER,1,Y,georgius,16
BEFORE,2,Y,ntacts,16
BEFORE,1,Y,ntacts,16
AFTER,2,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
AFTER,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,2,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,3,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
AFTER,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
AFTER,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
AFTER,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,2,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
AFTER,1,Y,ntacts,16
AFTER,1,Y,ntacts,16
BEFORE,1,N,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,Y,ntacts,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,2,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
AFTER,2,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,2,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,2,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,2,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,2,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
AFTER,1,Y,ntjohn,16
BEFORE,3,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
AFTER,2,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,3,N,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,N,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,ntjohn,16
BEFORE,1,Y,eintal,16
BEFORE,3,Y,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,3,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,3,N,eintal,16
BEFORE,4,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,3,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,3,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,3,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,1,N,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,Y,eintal,16
BEFORE,1,Y,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,2,N,eintal,16
BEFORE,3,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,3,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,3,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
AFTER,1,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
AFTER,1,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
AFTER,1,Y,okur,17
BEFORE,1,N,okur,17
AFTER,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
AFTER,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,5,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,Y,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,3,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,5,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,okur,17
BEFORE,1,Y,okur,17
BEFORE,2,Y,okur,17
BEFORE,1,N,okur,17
BEFORE,1,N,okur,17
BEFORE,2,N,okur,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,2,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
AFTER,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,2,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,N,olafuregils,17
BEFORE,1,Y,olafuregils,17
